"BehaviorSpace results (NetLogo 5.3.1)"
"drug_model.nlogo"
"experiment 1.0"
"04/18/2017 15:42:49:975 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tolerance_limit","no_of_dealers","no_of_consumers","consumer_network","franchise_limit","leave_consumer","surplus","suspicion","allow_direct_connection","new_consumer","[step]","mean [tax_paid] of consumers","mean [tax_collected] of consumers","mean [asked_someone_to_broker] of consumers","mean [brokered_for_someone] of consumers","mean [brokered_for_new_user] of consumers","mean [pinched] of consumers","mean [selling_price] of dealers","count dealers","count consumers"
"1515","3","25","500","2","20","10","24","10","5","50","17280","0","248.9581673306773","33.23107569721115","12.836653386454183","12.836653386454183","1.7130427305479357","145.3181818181818","22","502"
"1517","3","25","500","2","20","10","24","10","5","50","17280","0","246.17764471057885","33.22554890219561","12.588822355289421","12.588822355289421","1.7249684814555082","142.71428571428572","14","501"
"1516","3","25","500","2","20","10","24","10","5","50","17279","355.92985971943887","356.00400801603206","33.50901803607214","18.276553106212425","18.272545090180362","2.0645393723292904","172.4375","16","499"
"1518","3","25","500","2","20","10","24","10","5","50","17280","0","253.902390438247","33.113545816733065","13.155378486055778","13.155378486055778","1.8840813424746248","134.76190476190476","21","502"
"1519","3","25","500","2","20","10","24","10","5","50","17280","0","243.88023952095807","33.35928143712575","12.616766467065869","12.616766467065869","1.751247427093986","139.2608695652174","23","501"
"1520","3","25","500","2","20","10","24","10","5","50","17280","0","248.614","33.394","12.672","12.672","1.731714718352514","143.56521739130434","23","500"
"1521","3","25","500","2","20","50","24","5","1","10","17279","363.4829659318637","363.38276553106215","33.549098196392784","18.440881763527056","18.442885771543086","2.2635969613645908","160.53333333333333","15","499"
"1522","3","25","500","2","20","50","24","5","1","10","17280","0","241.59356136820927","33.521126760563384","12.305835010060362","12.29175050301811","1.6172983068958855","149.38095238095238","21","497"
"1523","3","25","500","2","20","50","24","5","1","10","17280","0","250.06036217303824","33.38028169014085","12.86317907444668","12.839034205231389","1.7728490760229587","141.05","20","497"
"1524","3","25","500","2","20","50","24","5","1","10","17280","0","241.7008032128514","33.55421686746988","12.385542168674698","12.363453815261044","1.5890914083685173","152.1","20","498"
"1525","3","25","500","2","20","50","24","5","1","10","17279","356.6385542168675","356.61044176706827","33.65060240963855","18.27309236947791","18.27309236947791","2.100355988531325","169.78571428571428","14","498"
"1527","3","25","500","2","20","50","24","5","1","10","17280","0","255.06237424547282","33.5533199195171","13.066398390342052","13.024144869215291","1.7925423313230573","142.23809523809524","21","497"
"1526","3","25","500","2","20","50","24","5","1","10","17280","0","252.01002004008015","33.364729458917836","13.01002004008016","13.060120240480963","1.72359772572857","146.15","20","499"
"1528","3","25","500","2","20","50","24","5","1","10","17280","0","241.95951417004048","33.68421052631579","12.398785425101215","12.550607287449393","1.7333804217828426","139.58823529411765","17","494"
"1529","3","25","500","2","20","50","24","5","1","10","17279","352.354","352.33","33.576","18.038","18.038","2.1759958826556867","161.91666666666666","12","500"
"1530","3","25","500","2","20","50","24","5","1","10","17280","0","235.71057884231536","33.39321357285429","11.978043912175648","11.980039920159681","1.5686518381800318","150.26315789473685","19","501"
"1531","3","25","500","2","20","50","24","5","1","50","17280","0","255.99401197604791","33.28343313373254","13.007984031936127","13.003992015968064","1.8095333496575619","140.34782608695653","23","501"
"1532","3","25","500","2","20","50","24","5","1","50","17280","0","267.29233870967744","33.483870967741936","13.518145161290322","13.612903225806452","1.853856069234836","144.1818181818182","22","496"
"1533","3","25","500","2","20","50","24","5","1","50","17279","344.294","344.42","33.446","17.654","17.65","1.9716350626118062","174.6875","16","500"
"1534","3","25","500","2","20","50","24","5","1","50","17280","0","259.8376753507014","33.33667334669339","13.410821643286573","13.438877755511022","1.7908077395355213","145.0952380952381","21","499"
"1535","3","25","500","2","20","50","24","5","1","50","17280","0","242.9760479041916","33.387225548902194","12.48303393213573","12.48303393213573","1.6456217264083413","147.65","20","501"
"1536","3","25","500","2","20","50","24","5","1","50","17280","0","247.82270916334662","33.29681274900398","12.99601593625498","12.98804780876494","1.6212918816537136","152.5","18","502"
"1537","3","25","500","2","20","50","24","5","1","50","17279","359.894","360.31","33.448","18.766","18.746","2.2491260923845213","160.2","15","500"
"1538","3","25","500","2","20","50","24","5","1","50","17280","0","256.5551102204409","33.410821643286575","13.036072144288577","13.156312625250502","1.8778677660859584","136.6086956521739","23","499"
"1540","3","25","500","2","20","50","24","5","1","50","17280","0","249.39960238568588","33.184890656063615","12.898608349900597","12.972166998011929","1.7495587680511115","142.55","20","503"
"1539","3","25","500","2","20","50","24","5","1","50","17280","0","237.3692614770459","33.32335329341317","12.035928143712574","12.049900199600799","1.5858813379553542","149.61111111111111","18","501"
"1541","3","25","500","2","20","50","24","5","5","10","17279","353.89357429718876","354.32530120481925","33.62048192771084","17.943775100401606","17.919678714859437","2.2731374576091055","155.875","16","498"
"1542","3","25","500","2","20","50","24","5","5","10","17280","0","258.11267605633805","33.57344064386318","13.261569416498993","13.273641851106639","1.9467078070395103","132.57692307692307","26","497"
"1543","3","25","500","2","20","50","24","5","5","10","17280","0","257.7585513078471","33.51106639839034","13.106639839034205","13.112676056338028","1.728869355778852","148.95","20","497"
"1544","3","25","500","2","20","50","24","5","5","10","17280","0","247.4185110663984","33.60965794768612","12.416498993963783","12.416498993963783","1.5890070500121565","155.6","20","497"
"1545","3","25","500","2","20","50","24","5","5","10","17279","338.4136546184739","336.73694779116465","33.66265060240964","17.214859437751002","17.305220883534137","1.9376560908657234","173.78571428571428","14","498"
"1546","3","25","500","2","20","50","24","5","5","10","17280","0","255.359437751004","33.51807228915663","13.022088353413654","13.026104417670682","1.8299373389322773","139.54545454545453","22","498"
"1547","3","25","500","2","20","50","24","5","5","10","17280","0","254.59595959595958","33.51717171717172","12.755555555555556","12.76969696969697","1.8034167586799146","141.14285714285714","21","495"
"1548","3","25","500","2","20","50","24","5","5","10","17280","0","249.2128514056225","33.467871485943775","12.69277108433735","12.710843373493976","1.8369497646606092","135.66666666666666","24","498"
"1549","3","25","500","2","20","50","24","5","5","10","17279","364.2530120481928","361.5020080321285","33.52610441767068","18.674698795180724","18.825301204819276","2.096068852138358","172.46666666666667","15","498"
"1550","3","25","500","2","20","50","24","5","5","10","17280","0","259.616935483871","33.49193548387097","13.149193548387096","13.19758064516129","1.940488502829879","133.78947368421052","19","496"
"1551","3","25","500","2","20","50","24","5","5","50","17280","0","250.792","33.362","12.768","12.74","1.6433403713141614","152.61111111111111","18","500"
"1552","3","25","500","2","20","50","24","5","5","50","17280","0","237.2","33.454","12.27","12.254","1.7656003134796234","134.31578947368422","19","500"
"1553","3","25","500","2","20","50","24","5","5","50","17279","315.22465208747514","314.91053677932405","33.47117296222664","16.12524850894632","16.141153081510936","1.982647660730267","158.83333333333334","12","503"
"1554","3","25","500","2","20","50","24","5","5","50","17280","0","238.8648111332008","33.13121272365805","12.42544731610338","12.42544731610338","1.4832742674388453","161","17","503"
"1555","3","25","500","2","20","50","24","5","5","50","17280","0","251.53012048192772","33.40562248995984","12.626506024096386","12.642570281124499","1.72848093404546","145.5","22","498"
"1556","3","25","500","2","20","50","24","5","5","50","17280","0","254.81563126252505","33.3687374749499","13.142284569138276","13.136272545090181","1.717858188286685","148.33333333333334","21","499"
"1557","3","25","500","2","20","50","24","5","5","50","17279","354.874","353.968","33.386","18.102","18.15","2.028082505729565","174.53333333333333","15","500"
"1558","3","25","500","2","20","50","24","5","5","50","17280","0","259.1529175050302","33.46076458752515","13.217303822937625","13.179074446680081","1.8540351808785933","139.77777777777777","18","497"
"1559","3","25","500","2","20","50","24","5","5","50","17280","0","242.0501002004008","33.37675350701403","12.468937875751504","12.587174348697395","1.6714068438194654","144.8181818181818","22","499"
"1560","3","25","500","2","20","50","24","5","5","50","17280","0","252.496","33.332","12.898","12.896","1.6606578947368436","152","18","500"
"1562","3","25","500","2","20","50","24","10","1","10","17280","0","228.7289156626506","33.606425702811244","11.80722891566265","11.799196787148594","1.500476691513903","152.4375","16","498"
"1561","3","25","500","2","20","50","24","10","1","10","17279","373.45891783567134","373.6132264529058","33.503006012024045","19.208416833667336","19.200400801603205","2.2274238461023765","167.73333333333332","15","499"
"1563","3","25","500","2","20","50","24","10","1","10","17280","0","256.00602409638554","33.596385542168676","13.080321285140561","13.070281124497992","1.815645560967273","141","24","498"
"1565","3","25","500","2","20","50","24","10","1","10","17280","0","229.4738955823293","33.55421686746988","11.759036144578314","11.740963855421686","1.555096285183087","147.5625","16","498"
"1564","3","25","500","2","20","50","24","10","1","10","17280","0","229.18145161290323","33.73588709677419","11.796370967741936","11.790322580645162","1.634416057461274","140.22222222222223","18","496"
"1566","3","25","500","2","20","50","24","10","1","10","17279","360.11290322580646","360.45362903225805","33.560483870967744","18.389112903225808","18.37701612903226","2.278647990721503","158.1875","16","496"
"1567","3","25","500","2","20","50","24","10","1","10","17280","0","243.906","33.488","12.446","12.446","1.650669029970995","147.76190476190476","21","500"
"1568","3","25","500","2","20","50","24","10","1","10","17280","0","252.74148296593185","33.48897795591182","12.923847695390782","12.949899799599198","1.700056689227766","148.65","20","499"
"1569","3","25","500","2","20","50","24","10","1","10","17280","0","244.12273641851107","33.70422535211268","12.480885311871228","12.476861167002012","1.7730934966019294","137.6818181818182","22","497"
"1571","3","25","500","2","20","50","24","10","1","50","17280","0","239.47410358565736","33.31274900398407","12.312749003984063","12.312749003984063","1.5562357005925656","153.78947368421052","19","502"
"1570","3","25","500","2","20","50","24","10","1","10","17279","352.4689378757515","352.29258517034066","33.59719438877755","17.991983967935873","18.004008016032063","2.38904726510925","147.46153846153845","13","499"
"1572","3","25","500","2","20","50","24","10","1","50","17280","0","245.67722772277227","33.146534653465345","12.550495049504951","12.58019801980198","1.7246008327699385","142.45454545454547","22","505"
"1574","3","25","500","2","20","50","24","10","1","50","17280","0","240.18236472945893","33.501002004008015","12.332665330661323","12.32865731462926","1.4944680472055218","160.71428571428572","21","499"
"1573","3","25","500","2","20","50","24","10","1","50","17280","0","249.63527054108218","33.324649298597194","12.943887775551103","12.929859719438877","1.7207862602739943","145.05882352941177","17","499"
"1575","3","25","500","2","20","50","24","10","1","50","17279","361.73267326732673","361.3940594059406","33.05346534653465","18.524752475247524","18.54257425742574","2.1451463023397332","168.47058823529412","17","505"
"1576","3","25","500","2","20","50","24","10","1","50","17280","0","241.125748502994","33.395209580838326","12.377245508982035","12.375249500998004","1.7340610225423492","139.05263157894737","19","501"
